# title : Confirmed SARS–CoV–2 infections
# x_label : Day
# y_label : Confirmed
# x_lim : 0.0, 917 + 1.0
# y_log : 1
# location : 4
Germany	Austria	Belgium	Netherlands	France	Italy	Spain		US
3.956387e6	683900.0	1.187506e6	1.982194e6	6.868151e6	4.546487e6	4.861883e6	3.9573553e7
3.970102e6	685752.0	1.18971e6	1.984868e6	6.882305e6	4.553241e6	4.871444e6	3.975269e7
3.984353e6	687309.0	1.192008e6	1.987668e6	6.897529e6	4.55997e6	4.877755e6	3.998813e7
3.995188e6	689001.0	1.192008e6	1.99014e6	6.910865e6	4.566126e6	4.877755e6	4.0074039e7
4.005641e6	690933.0	1.192008e6	1.992291e6	6.921275e6	4.57144e6	4.877755e6	4.0137541e7
4.01039e6	692509.0	1.196656e6	1.994847e6	6.924325e6	4.574787e6	4.887112e6	4.0231271e7
4.017116e6	693900.0	1.198503e6	1.997755e6	6.938866e6	4.579502e6	4.89264e6	4.0440438e7
4.030681e6	695701.0	1.201056e6	2.000258e6	6.944797e6	4.585423e6	4.898258e6	4.0617363e7
4.046112e6	698001.0	1.203326e6	2.003063e6	6.962917e6	4.590941e6	4.903021e6	4.0783781e7
4.059081e6	700170.0	1.205516e6	2.005351e6	6.972934e6	4.596558e6	4.907461e6	4.1025791e7
4.070295e6	702509.0	1.205516e6	2.005482e6	6.982683e6	4.601749e6	4.907461e6	4.111492e7
4.07764e6	704755.0	1.205516e6	2.009353e6	6.990662e6	4.606413e6	4.907461e6	4.1163271e7
4.083151e6	706592.0	1.210381e6	2.011426e6	6.99298e6	4.609205e6	4.915265e6	4.1374047e7
4.089476e6	707982.0	1.212106e6	2.013925e6	7.007436e6	4.613214e6	4.918526e6	4.1519448e7
4.101931e6	709830.0	1.215114e6	2.016106e6	7.007819e6	4.61804e6	4.922249e6	4.1692698e7
4.114856e6	712430.0	1.217473e6	2.018363e6	7.022203e6	4.623155e6	4.926324e6	4.1851474e7
4.125878e6	714748.0	1.219814e6	2.020461e6	7.029959e6	4.627699e6	4.929546e6	4.2062333e7
4.134779e6	716960.0	1.219814e6	2.022206e6	7.037931e6	4.632275e6	4.929546e6	4.2137303e7
4.142116e6	718988.0	1.219814e6	2.023609e6	7.043875e6	4.636111e6	4.929546e6	4.2182173e7
4.145852e6	720417.0	1.224885e6	2.025356e6	7.045422e6	4.638516e6	4.935534e6	4.2353973e7
4.150516e6	721756.0	1.226682e6	2.027386e6	7.054198e6	4.64189e6	4.937984e6	4.2475709e7
4.16097e6	723134.0	1.229236e6	2.029298e6	7.061323e6	4.645853e6	4.940824e6	4.260706e7
4.171666e6	725243.0	1.231523e6	2.03109e6	7.06863e6	4.649906e6	4.943855e6	4.2736227e7
4.181393e6	727082.0	1.233723e6	2.032774e6	7.075305e6	4.653696e6	4.946601e6	4.2910991e7
4.188604e6	728899.0	1.233723e6	2.034465e6	7.080675e6	4.657215e6	4.946601e6	4.2971485e7
4.196378e6	730728.0	1.233723e6	2.035906e6	7.085607e6	4.660314e6	4.946601e6	4.3025799e7
4.1994e6	732114.0	1.238358e6	2.037687e6	7.08711e6	4.662087e6	4.95164e6	4.3181743e7
4.203571e6	733499.0	1.240232e6	2.039554e6	7.094334e6	4.665049e6	4.95393e6	4.3294491e7
4.215351e6	735088.0	1.242821e6	2.041333e6	7.100572e6	4.668261e6	4.956691e6	4.3415879e7
4.227501e6	737702.0	1.244954e6	2.043142e6	7.106028e6	4.672355e6	4.959091e6	4.3526264e7
4.237619e6	739627.0	1.247197e6	2.044898e6	7.111154e6	4.675758e6	4.961128e6	4.3681092e7
4.246136e6	741366.0	1.247197e6	2.046582e6	7.116415e6	4.679067e6	4.961128e6	4.3729295e7
4.2523e6	743174.0	1.247197e6	2.048255e6	7.120214e6	4.682034e6	4.961128e6	4.3774073e7
4.255388e6	744732.0	1.251857e6	2.05019e6	7.121507e6	4.683646e6	4.965399e6	4.3916981e7
4.260187e6	746104.0	1.253587e6	2.052145e6	7.127454e6	4.686109e6	4.9672e6	4.4012214e7
4.271734e6	747562.0	1.256191e6	2.054972e6	7.137177e6	4.689341e6	4.969503e6	4.4124389e7
4.283378e6	750242.0	1.258688e6	2.057813e6	7.142387e6	4.692274e6	4.97131e6	4.4225912e7
4.293807e6	752280.0	1.261102e6	2.060392e6	7.147186e6	4.695291e6	4.973619e6	4.4357325e7
4.302661e6	754134.0	1.261102e6	2.062706e6	7.152009e6	4.698038e6	4.973619e6	4.4396152e7
4.310273e6	756011.0	1.261102e6	2.065453e6	7.156066e6	4.700316e6	4.973619e6	4.4435822e7
4.313384e6	757595.0	1.266562e6	2.068398e6	7.157206e6	4.701832e6	4.977448e6	4.4531883e7
4.318355e6	758894.0	1.269002e6	2.072199e6	7.163317e6	4.704318e6	4.977448e6	4.4642486e7
4.330258e6	760490.0	1.272669e6	2.075878e6	7.164924e6	4.707087e6	4.980206e6	4.4750948e7
4.34264e6	763211.0	1.276221e6	2.079658e6	7.17458e6	4.709753e6	4.982138e6	4.4837895e7
4.354158e6	765326.0	1.279869e6	2.083391e6	7.180773e6	4.712482e6	4.984386e6	4.4947374e7
4.365107e6	767720.0	1.279869e6	2.087116e6	7.185744e6	4.715464e6	4.984386e6	4.4987158e7
4.373789e6	770102.0	1.279869e6	2.090498e6	7.189566e6	4.717899e6	4.984386e6	4.5018816e7
4.377845e6	772251.0	1.289033e6	2.094417e6	7.190716e6	4.719493e6	4.988878e6	4.5117769e7
4.384616e6	774247.0	1.292887e6	2.099044e6	7.196754e6	4.722188e6	4.990767e6	4.5199687e7
4.401631e6	776974.0	1.299439e6	2.104298e6	7.20284e6	4.725887e6	4.993295e6	4.5291305e7
4.417708e6	780956.0	1.305678e6	2.110201e6	7.209126e6	4.729678e6	4.995176e6	4.5369385e7
4.43728e6	784574.0	1.31236e6	2.115912e6	7.215584e6	4.733557e6	4.997732e6	4.5465336e7
4.452425e6	788060.0	1.31236e6	2.122226e6	7.221941e6	4.737462e6	4.997732e6	4.5497757e7
4.466157e6	791769.0	1.31236e6	2.127543e6	7.226974e6	4.741185e6	4.997732e6	4.5516927e7
4.47273e6	795302.0	1.328202e6	2.133303e6	7.228331e6	4.74372e6	5.002217e6	4.5629496e7
4.483203e6	798099.0	1.333947e6	2.140627e6	7.2351e6	4.747773e6	5.004143e6	4.5696152e7
4.506415e6	801545.0	1.342718e6	2.148354e6	7.24218e6	4.752368e6	5.006675e6	4.5798714e7
4.534452e6	806032.0	1.351913e6	2.155772e6	7.248285e6	4.757231e6	5.008887e6	4.587381e7
4.55912e6	810342.0	1.36065e6	2.163752e6	7.254779e6	4.762563e6	5.011148e6	4.5968914e7
4.580663e6	816280.0	1.36065e6	2.171966e6	7.262178e6	4.76744e6	5.011148e6	4.6003209e7
4.59755e6	822260.0	1.36065e6	2.179684e6	7.268527e6	4.771965e6	5.011148e6	4.6035532e7
4.607208e6	827894.0	1.36065e6	2.187437e6	7.27041e6	4.774783e6	5.011148e6	4.6148787e7
4.618021e6	832692.0	1.36065e6	2.196575e6	7.272516e6	4.777614e6	5.016968e6	4.6217534e7
4.638419e6	837980.0	1.393358e6	2.206812e6	7.282823e6	4.782802e6	5.019255e6	4.6303127e7
4.672368e6	844561.0	1.403548e6	2.217764e6	7.29222e6	4.788704e6	5.022546e6	4.6384563e7
4.709488e6	853532.0	1.403548e6	2.22977e6	7.301303e6	4.795465e6	5.025639e6	4.6481422e7
4.74349e6	863318.0	1.414463e6	2.241156e6	7.310967e6	4.802225e6	5.025639e6	4.6516283e7
4.767033e6	873026.0	1.414463e6	2.252987e6	7.319526e6	4.808047e6	5.025639e6	4.655311e7
4.782546e6	881145.0	1.43883e6	2.264297e6	7.321767e6	4.812594e6	5.032056e6	4.6663859e7
4.804378e6	889169.0	1.43883e6	2.276956e6	7.334332e6	4.818705e6	5.032056e6	4.6742215e7
4.844054e6	896928.0	1.463548e6	2.293318e6	7.346277e6	4.826738e6	5.038517e6	4.6837285e7
4.89425e6	908903.0	1.463548e6	2.309589e6	7.35892e6	4.835435e6	5.042803e6	4.6894927e7
4.94289e6	922128.0	1.484712e6	2.323474e6	7.362807e6	4.843957e6	5.047156e6	4.7038438e7
4.987971e6	932719.0	1.484712e6	2.335547e6	7.377483e6	4.852496e6	5.047156e6	4.7082389e7
5.021469e6	945373.0	1.484712e6	2.354772e6	7.389989e6	4.860061e6	5.047156e6	4.7114301e7
5.045076e6	956813.0	1.512474e6	2.37497e6	7.393296e6	4.86526e6	5.056954e6	4.7248337e7
5.077124e6	968012.0	1.524862e6	2.395772e6	7.41318e6	4.873075e6	5.061045e6	4.7335607e7
5.12995e6	978997.0	1.543299e6	2.419406e6	7.433545e6	4.883242e6	5.067712e6	4.7448451e7
5.195321e6	995468.0	1.559998e6	2.440482e6	7.453941e6	4.893887e6	5.074027e6	4.7558277e7
5.248291e6	1.010492e6	1.5815e6	2.462333e6	7.475211e6	4.904441e6	5.080663e6	4.7685153e7
5.312215e6	1.025373e6	1.5815e6	2.483042e6	7.497912e6	4.915981e6	5.080663e6	4.7730513e7
5.354942e6	1.039442e6	1.5815e6	2.506086e6	7.517669e6	4.925688e6	5.080663e6	4.7770345e7
5.385585e6	1.053541e6	1.62356e6	2.529064e6	7.523008e6	4.932091e6	5.096538e6	4.7914961e7
5.430911e6	1.065176e6	1.635675e6	2.552859e6	7.553513e6	4.942135e6	5.103315e6	4.8006305e7
5.497795e6	1.077153e6	1.659025e6	2.575117e6	7.586146e6	4.954585e6	5.111842e6	4.8117883e7
5.573756e6	1.091668e6	1.679861e6	2.59645e6	7.619656e6	4.968341e6	5.1211e6	4.8157201e7
5.65017e6	1.106126e6	1.701633e6	2.618552e6	7.654128e6	4.982022e6	5.131012e6	4.8210621e7
5.717295e6	1.118256e6	1.701633e6	2.640725e6	7.691217e6	4.994891e6	5.131012e6	4.823716e7
5.761696e6	1.130304e6	1.701633e6	2.662207e6	7.722804e6	5.007818e6	5.131012e6	4.8280309e7
5.79106e6	1.139925e6	1.749469e6	2.684401e6	7.731351e6	5.01579e6	5.153923e6	4.8466603e7
5.836813e6	1.147912e6	1.766035e6	2.702972e6	7.778575e6	5.028547e6	5.164184e6	4.8583712e7
5.903999e6	1.156022e6	1.786444e6	2.726095e6	7.829045e6	5.04362e6	5.17472e6	4.8720826e7
5.977208e6	1.166983e6	1.809557e6	2.747685e6	7.87749e6	5.06043e6	5.18922e6	4.8859679e7
6.05156e6	1.175757e6	1.827467e6	2.770365e6	7.927361e6	5.077445e6	5.202958e6	4.9018289e7
6.11607e6	1.183006e6	1.827467e6	2.79348e6	7.978825e6	5.094072e6	5.202958e6	4.9084631e7
6.158125e6	1.189268e6	1.827467e6	2.814492e6	8.020978e6	5.109082e6	5.202958e6	4.9139815e7
6.185961e6	1.194582e6	1.868906e6	2.832432e6	8.032613e6	5.118576e6	5.202958e6	4.9317501e7
6.22202e6	1.198852e6	1.879784e6	2.850564e6	8.091667e6	5.134318e6	5.246766e6	4.9430762e7
6.291621e6	1.203266e6	1.898498e6	2.870367e6	8.153025e6	5.152264e6	5.246766e6	4.958067e7
6.362232e6	1.209334e6	1.914527e6	2.88793e6	8.209911e6	5.16478e6	5.273178e6	4.97052e7
6.42352e6	1.213648e6	1.929772e6	2.905694e6	8.265076e6	5.18527e6	5.290273e6	4.9863412e7
6.477217e6	1.216765e6	1.929772e6	2.92233e6	8.318995e6	5.206305e6	5.29019e6	4.9919999e7
6.509863e6	1.221586e6	1.929772e6	2.936161e6	8.362843e6	5.225517e6	5.29019e6	4.9972308e7
6.531606e6	1.224847e6	1.959193e6	2.94893e6	8.374944e6	5.238221e6	5.339992e6	5.0157794e7
6.562429e6	1.228109e6	1.968269e6	2.962514e6	8.43836e6	5.258886e6	5.366128e6	5.0270614e7
6.61373e6	1.231043e6	1.98012e6	2.978915e6	8.504074e6	5.282076e6	5.393268e6	5.0416463e7
6.670407e6	1.235171e6	1.98012e6	2.994376e6	8.564979e6	5.30818e6	5.422168e6	5.0558193e7
6.721375e6	1.2381e6	1.99016e6	3.009058e6	8.623131e6	5.336795e6	5.455527e6	5.0750844e7
6.764188e6	1.240798e6	1.999764e6	3.022405e6	8.681667e6	5.364852e6	5.455527e6	5.0830602e7
6.793536e6	1.243144e6	1.999764e6	3.034622e6	8.73014e6	5.389155e6	5.455527e6	5.0919802e7
6.809622e6	1.245128e6	2.017154e6	3.044025e6	8.745272e6	5.40536e6	5.535231e6	5.1159843e7
6.83305e6	1.247014e6	2.017447e6	3.057549e6	8.818154e6	5.436143e6	5.585054e6	5.1339257e7
6.878709e6	1.248965e6	2.023285e6	3.071231e6	8.902466e6	5.472469e6	5.645095e6	5.1583e7
6.923636e6	1.251779e6	2.030878e6	3.084017e6	8.994106e6	5.517054e6	5.718007e6	5.1852761e7
6.959067e6	1.253941e6	2.038111e6	3.097098e6	9.088232e6	5.567644e6	5.718007e6	5.2101283e7
6.981281e6	1.256207e6	2.038111e6	3.10944e6	9.192843e6	5.622431e6	5.718007e6	5.2187948e7
6.991381e6	1.258323e6	2.038111e6	3.12119e6	9.22054e6	5.647313e6	5.718007e6	5.2366337e7
7.005289e6	1.259951e6	2.052871e6	3.130822e6	9.251021e6	5.678112e6	5.932626e6	5.2866901e7
7.026369e6	1.261687e6	2.062836e6	3.147507e6	9.430829e6	5.756412e6	6.032297e6	5.3228932e7
7.066412e6	1.264288e6	2.075781e6	3.163542e6	9.639037e6	5.854428e6	6.133057e6	5.3731041e7
7.109182e6	1.26763e6	2.089657e6	3.181596e6	9.845583e6	5.981428e6	6.294745e6	5.432174e7
7.150422e6	1.270811e6	2.105343e6	3.198704e6	1.0077783e7	6.125683e6	6.294745e6	5.4835368e7
7.176814e6	1.274628e6	2.105343e6	3.217646e6	1.0296909e7	6.266939e6	6.294745e6	5.502414e7
7.189329e6	1.278327e6	2.105343e6	3.23314e6	1.0355341e7	6.328076e6	6.294745e6	5.531011e7
7.207847e6	1.281328e6	2.133284e6	3.252649e6	1.042283e7	6.39611e6	6.667511e6	5.6355084e7
7.238408e6	1.284811e6	2.151914e6	3.279437e6	1.0694804e7	6.566947e6	6.785286e6	5.716732e7
7.29732e6	1.290817e6	2.17971e6	3.306721e6	1.1027112e7	6.756035e6	6.922466e6	5.7829956e7
7.36166e6	1.300899e6	2.206992e6	3.34404e6	1.129001e7	6.975465e6	6.922466e6	5.8664969e7
7.417995e6	1.309691e6	2.231686e6	3.374488e6	1.1618256e7	7.083762e6	7.164906e6	5.9534724e7
7.473884e6	1.318582e6	2.231686e6	3.408735e6	1.1921925e7	7.281297e6	7.164906e6	5.9932416e7
7.510436e6	1.325632e6	2.231686e6	3.438179e6	1.2218022e7	7.436939e6	7.164906e6	6.0417447e7
7.535691e6	1.336348e6	2.286532e6	3.468379e6	1.2311963e7	7.554344e6	7.4573e6	6.1801347e7
7.581381e6	1.347274e6	2.307843e6	3.502126e6	1.268078e7	7.774863e6	7.592242e6	6.2588733e7
7.661811e6	1.359957e6	2.347164e6	3.537795e6	1.3042665e7	7.971068e6	7.771367e6	6.3437357e7
7.743228e6	1.376504e6	2.347164e6	3.574787e6	1.3351053e7	8.155645e6	7.930528e6	6.4298689e7
7.835451e6	1.393335e6	2.410731e6	3.60934e6	1.3680775e7	8.356514e6	8.093036e6	6.5178723e7
7.913473e6	1.410269e6	2.410731e6	3.646279e6	1.4005385e7	8.54945e6	8.093036e6	6.5587031e7
7.965977e6	1.427326e6	2.410731e6	3.689011e6	1.4283514e7	8.706915e6	8.093036e6	6.6066812e7
8.000122e6	1.442182e6	2.484027e6	3.690448e6	1.4386178e7	8.790302e6	8.424503e6	6.6741937e7
8.074527e6	1.458292e6	2.521462e6	3.760998e6	1.4851448e7	9.018425e6	8.518975e6	6.7871414e7
8.18685e6	1.476626e6	2.575313e6	3.801409e6	1.5288014e7	9.219391e6	8.676916e6	6.877954e7
8.320386e6	1.50472e6	2.642761e6	3.860272e6	1.5715329e7	9.418256e6	8.834363e6	6.9512111e7
8.460546e6	1.52985e6	2.697239e6	3.907184e6	1.6116748e7	9.603856e6	8.975458e6	7.0353169e7
8.596007e6	1.559478e6	2.697239e6	3.973076e6	1.650609e7	9.781191e6	8.975458e6	7.0655656e7
8.681447e6	1.586146e6	2.697239e6	4.038129e6	1.6807733e7	9.923678e6	8.975458e6	7.10211e7
8.74484e6	1.609498e6	2.830719e6	4.092539e6	1.691722e7	1.0001344e7	9.28089e6	7.1943238e7
8.871795e6	1.634631e6	2.878212e6	4.151652e6	1.7420569e7	1.0212621e7	9.395767e6	7.2436314e7
9.035795e6	1.661328e6	2.939439e6	4.216631e6	1.7848291e7	1.0383561e7	9.52932e6	7.3113429e7
9.238931e6	1.699469e6	3.007724e6	4.291147e6	1.8241888e7	1.0539601e7	9.660208e6	7.3620615e7
9.429079e6	1.73523e6	3.055925e6	4.330881e6	1.8596157e7	1.0683948e7	9.77913e6	7.4235504e7
9.618245e6	1.773059e6	3.055925e6	4.406331e6	1.8928572e7	1.0821375e7	9.77913e6	7.4414116e7
9.737215e6	1.80665e6	3.055925e6	4.518767e6	1.9178039e7	1.0925485e7	9.77913e6	7.4612072e7
9.815533e6	1.835602e6	3.155239e6	4.624716e6	1.9266496e7	1.0983116e7	9.961253e6	7.5155562e7
9.978146e6	1.861707e6	3.184201e6	4.692028e6	1.9681231e7	1.1116422e7	1.0039126e7	7.5481472e7
1.0186644e7	1.889437e6	3.229629e6	4.775147e6	1.9998301e7	1.1235745e7	1.0125348e7	7.58116e7
1.0422764e7	1.933415e6	3.267656e6	4.844257e6	2.027471e7	1.1348701e7	1.0199716e7	7.608707e7
1.0671602e7	1.967057e6	3.296038e6	4.884578e6	2.0517059e7	1.1449601e7	1.0199716e7	7.6443015e7
1.0889417e7	2.003905e6	3.296038e6	4.97965e6	2.0731613e7	1.1542793e7	1.0199716e7	7.6529437e7
1.102259e7	2.037105e6	3.296038e6	5.057376e6	2.0887052e7	1.1621736e7	1.0199716e7	7.6612911e7
1.1117857e7	2.067085e6	3.344833e6	5.437874e6	2.093591e7	1.1663338e7	1.0395471e7	7.6960254e7
1.1287428e7	2.093012e6	3.36389e6	5.524628e6	2.11746e7	1.1765767e7	1.0439302e7	7.7174911e7
1.1521678e7	2.122068e6	3.386223e6	5.611596e6	2.1177663e7	1.1847436e7	1.0502141e7	7.7363582e7
1.176954e7	2.162487e6	3.405839e6	5.692388e6	2.1511997e7	1.1923631e7	1.0555196e7	7.7535345e7
1.2009712e7	2.197838e6	3.421081e6	5.762879e6	2.1646561e7	1.1991109e7	1.06042e7	7.7745074e7
1.2219501e7	2.231218e6	3.421081e6	5.823167e6	2.1765182e7	1.205333e7	1.06042e7	7.7796939e7
1.2344661e7	2.261101e6	3.421081e6	5.878252e6	2.1851747e7	1.2105675e7	1.06042e7	7.7855262e7
1.2421126e7	2.286139e6	3.447539e6	5.931816e6	2.188437e7	1.2134451e7	1.0672906e7	7.8025852e7
1.2580343e7	2.310227e6	3.460301e6	5.995805e6	2.1886335e7	1.2205474e7	1.0707286e7	7.8137203e7
1.2800315e7	2.336753e6	3.473015e6	6.052272e6	2.2130264e7	1.2265343e7	1.0744394e7	7.8252198e7
1.3035941e7	2.375594e6	3.484518e6	6.10168e6	2.2223882e7	1.2323398e7	1.0778607e7	7.8354131e7
1.3255989e7	2.406524e6	3.494223e6	6.135372e6	2.2310014e7	1.2377098e7	1.0809222e7	7.849945e7
1.3445094e7	2.437153e6	3.494223e6	6.171884e6	2.2386566e7	1.2427773e7	1.0809222e7	7.8530855e7
1.3563126e7	2.462981e6	3.494223e6	6.207905e6	2.244558e7	1.2469975e7	1.0809222e7	7.8553858e7
1.3636993e7	2.484817e6	3.512212e6	6.242623e6	2.2466076e7	1.2494459e7	1.0858e7	7.8636971e7
1.3762895e7	2.506243e6	3.520568e6	6.242693e6	2.2563594e7	1.2554596e7	1.0880193e7	7.8726501e7
1.3971947e7	2.530015e6	3.529041e6	6.283336e6	2.2638153e7	1.2603758e7	1.0914105e7	7.8811759e7
1.4188269e7	2.565399e6	3.537675e6	6.324585e6	2.270711e7	1.2651251e7	1.0949997e7	7.8878932e7
1.4399012e7	2.594032e6	3.544034e6	6.362177e6	2.2765934e7	1.269332e7	1.0977524e7	7.8953391e7
1.4574845e7	2.623952e6	3.544034e6	6.3951e6	2.2819557e7	1.273268e7	1.0977524e7	7.9000802e7
1.4682758e7	2.649152e6	3.544034e6	6.422501e6	2.2862157e7	1.2764558e7	1.0977524e7	7.9019025e7
1.4745107e7	2.671323e6	3.557314e6	6.451397e6	2.2877926e7	1.2782836e7	1.0977524e7	7.9117942e7
1.4867218e7	2.692641e6	3.563841e6	6.48792e6	2.2959368e7	1.2829972e7	1.1036085e7	7.9164646e7
1.5053624e7	2.720094e6	3.563841e6	6.536471e6	2.3017711e7	1.2867918e7	1.1054888e7	7.9218242e7
1.5264297e7	2.761187e6	3.571579e6	6.594832e6	2.3079453e7	1.2910506e7	1.1078028e7	7.9266919e7
1.548189e7	2.793028e6	3.586292e6	6.663249e6	2.3137902e7	1.2948859e7	1.1100428e7	7.9318236e7
1.56741e7	2.825103e6	3.586292e6	6.730457e6	2.319158e7	1.2990223e7	1.1100428e7	7.9333155e7
1.5790989e7	2.856781e6	3.586292e6	6.797256e6	2.3236908e7	1.3026112e7	1.1100428e7	7.9345552e7
1.5869417e7	2.884518e6	3.601627e6	6.861716e6	2.3253235e7	1.3048774e7	1.1136425e7	7.9409702e7
1.6026216e7	2.91118e6	3.609122e6	6.928013e6	2.3346927e7	1.3109527e7	1.1159574e7	7.943951e7
1.624207e7	2.945417e6	3.609122e6	7.002259e6	2.3417253e7	1.3159342e7	1.118151e7	7.9477256e7
1.6504822e7	2.996765e6	3.629671e6	7.076777e6	2.3492815e7	1.3214498e7	1.1204125e7	7.9523871e7
1.6757658e7	3.047014e6	3.640052e6	7.146301e6	2.3565274e7	1.3268459e7	1.1223974e7	7.957359e7
1.6994744e7	3.096646e6	3.640052e6	7.20635e6	2.3635798e7	1.3323179e7	1.1223974e7	7.9583808e7
1.7141351e7	3.140407e6	3.640052e6	7.258692e6	2.3694834e7	1.3373207e7	1.1223974e7	7.9594859e7
1.7233729e7	3.17804e6	3.658084e6	7.304612e6	2.371746e7	1.3402905e7	1.1223974e7	7.9630291e7
1.7432617e7	3.212569e6	3.658084e6	7.357595e6	2.3834842e7	1.3489319e7	1.126004e7	7.9654683e7
1.769521e7	3.252815e6	3.683784e6	7.417982e6	2.3943801e7	1.3563466e7	1.126004e7	7.9700834e7
1.7990141e7	3.316853e6	3.696059e6	7.471677e6	2.4046195e7	1.3645834e7	1.126004e7	7.9754029e7
1.8287986e7	3.368804e6	3.696059e6	7.52619e6	2.4143852e7	1.3724411e7	1.1324637e7	7.9785412e7
1.8548225e7	3.419788e6	3.707561e6	7.56765e6	2.4241956e7	1.3800179e7	1.1324637e7	7.9796289e7
1.8680017e7	3.46211e6	3.707561e6	7.602473e6	2.4323239e7	1.3861743e7	1.1324637e7	7.9807738e7
1.8772331e7	3.499819e6	3.728945e6	7.634694e6	2.4347772e7	1.3895188e7	1.1324637e7	7.9850045e7
1.8994411e7	3.531163e6	3.741614e6	7.675252e6	2.4528957e7	1.3992092e7	1.1378784e7	7.9874623e7
1.9278143e7	3.568258e6	3.757776e6	7.71804e6	2.4683075e7	1.407045e7	1.1378784e7	7.9915649e7
1.959653e7	3.623157e6	3.771233e6	7.757138e6	2.4823603e7	1.4153098e7	1.1378784e7	7.9958655e7
1.9893028e7	3.664438e6	3.782085e6	7.792582e6	2.4967222e7	1.4229495e7	1.1451676e7	8.0005107e7
2.0145054e7	3.70179e6	3.782085e6	7.820824e6	2.5106739e7	1.4304111e7	1.1451676e7	8.0014541e7
2.0256278e7	3.73499e6	3.782085e6	7.845856e6	2.5216913e7	1.4364723e7	1.1451676e7	8.0026331e7
2.0323779e7	3.760649e6	3.807447e6	7.867412e6	2.524672e7	1.4396283e7	1.1451676e7	8.0065331e7
2.0561131e7	3.781719e6	3.807447e6	7.898395e6	2.5464389e7	1.4496579e7	1.1508309e7	8.008952e7
2.0829608e7	3.807856e6	3.807447e6	7.926384e6	2.5633476e7	1.456799e7	1.1508309e7	8.0128718e7
2.1357095e7	3.842048e6	3.851048e6	7.951853e6	2.5803173e7	1.4642354e7	1.1508309e7	8.0174387e7
2.1357039e7	3.868236e6	3.851048e6	7.974049e6	2.5952226e7	1.4719394e7	1.1551574e7	8.0206622e7
2.1553495e7	3.890531e6	3.851048e6	7.991e6	2.608434e7	1.4790806e7	1.1551574e7	8.0218423e7
2.1668677e7	3.909523e6	3.851048e6	8.003377e6	2.6186606e7	1.4845815e7	1.1551574e7	8.0223178e7
2.1668677e7	3.923533e6	3.881523e6	8.014427e6	2.6218724e7	1.4877144e7	1.1551574e7	8.0252129e7
2.1849074e7	3.935083e6	3.881523e6	8.028475e6	2.6428476e7	1.4966058e7	1.1578653e7	8.0277798e7
2.2265788e7	3.950434e6	3.881523e6	8.041708e6	2.6579448e7	1.5035943e7	1.1578653e7	8.0318778e7
2.2441051e7	3.971481e6	3.915732e6	8.054589e6	2.6738483e7	1.5106066e7	1.1578653e7	8.0369434e7
2.2591726e7	3.987872e6	3.915732e6	8.066022e6	2.688749e7	1.5173707e7	1.1627487e7	8.0444487e7
2.2647197e7	4.001802e6	3.915732e6	8.07593e6	2.7029271e7	1.5238128e7	1.1627487e7	8.0457206e7
2.2677986e7	4.014829e6	3.915732e6	8.083108e6	2.7136925e7	1.5292048e7	1.1627487e7	8.046674e7
2.2878428e7	4.025499e6	3.943831e6	8.089752e6	2.7162463e7	1.5320753e7	1.1627487e7	8.0507126e7
2.3017079e7	4.032839e6	3.943831e6	8.096401e6	2.7353225e7	1.5404809e7	1.1662214e7	8.0542904e7
2.3182447e7	4.042363e6	3.943831e6	8.101578e6	2.7499728e7	1.5467395e7	1.1662214e7	8.0598345e7
2.3339311e7	4.054989e6	3.972963e6	8.106357e6	2.7637292e7	1.5533012e7	1.1662214e7	8.0649077e7
2.3376879e7	4.065438e6	3.972963e6	8.110496e6	2.7762686e7	1.5595302e7	1.1662214e7	8.0684528e7
2.3416663e7	4.075415e6	3.972963e6	8.114337e6	2.7874269e7	1.5659835e7	1.1662214e7	8.0696872e7
2.3437145e7	4.084222e6	3.972963e6	8.117175e6	2.7960919e7	1.5712088e7	1.1662214e7	8.0704379e7
2.3459628e7	4.091716e6	3.972963e6	8.119285e6	2.7980729e7	1.5730676e7	1.1662214e7	8.0765876e7
2.3658211e7	4.097345e6	3.998722e6	8.121967e6	2.8006219e7	1.5758002e7	1.1736893e7	8.0805187e7
2.3844536e7	4.103119e6	3.998722e6	8.125697e6	2.8162002e7	1.5858442e7	1.1736893e7	8.0874174e7
2.4006254e7	4.11172e6	4.015791e6	8.128733e6	2.8266009e7	1.5934437e7	1.1736893e7	8.0935931e7
2.4141333e7	4.122722e6	4.015791e6	8.131494e6	2.8354529e7	1.6008181e7	1.1786036e7	8.1026026e7
2.4180512e7	4.130862e6	4.015791e6	8.133776e6	2.84351e7	1.6079209e7	1.1786036e7	8.1045774e7
2.4200596e7	4.137436e6	4.015791e6	8.135366e6	2.8494054e7	1.6136057e7	1.1786036e7	8.105928e7
2.4337394e7	4.142983e6	4.015791e6	8.136891e6	2.8508116e7	1.6161339e7	1.1786036e7	8.1129586e7
2.4337394e7	4.147453e6	4.036113e6	8.138755e6	2.8605614e7	1.6191323e7	1.1833457e7	8.1175007e7
2.4609159e7	4.153702e6	4.036113e6	8.140717e6	2.8673411e7	1.6279754e7	1.1833457e7	8.1265097e7
2.4710769e7	4.162015e6	4.056448e6	8.141965e6	2.8733434e7	1.6349788e7	1.1833457e7	8.1342523e7
